Macro-attribut;Chemin;Cas de test ;R‚sultat;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.libelle]=ncn!ntr&instance=VALEUR_REFERENCE;07384;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.libelle]=ter!ing&instance=VALEUR_REFERENCE;07385;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.libelle]=nte!ing&instance=VALEUR_REFERENCE;07386;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=type_de_contrat.libelle&instance=VALEUR_REFERENCE;07387;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=-type_de_contrat.libelle&instance=VALEUR_REFERENCE;07388;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.actif]=ega!true&instance=VALEUR_REFERENCE;07389;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.actif]=neg!false&instance=VALEUR_REFERENCE;07390;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.actif]=ega!false&instance=VALEUR_REFERENCE;07391;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.actif]=neg!true&instance=VALEUR_REFERENCE;07392;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07393;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07394;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07395;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07396;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07397;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07398;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=type_de_contrat.date_debut_validite&instance=VALEUR_REFERENCE;07399;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=-type_de_contrat.date_debut_validite&instance=VALEUR_REFERENCE;07400;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;07401;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;07402;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;07403;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;07404;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;07405;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;07406;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=type_de_contrat.date_fin_validite&instance=VALEUR_REFERENCE;07407;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=-type_de_contrat.date_fin_validite&instance=VALEUR_REFERENCE;07408;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07409;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07410;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07411;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07412;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07413;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07414;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=type_de_contrat.date_creation&instance=VALEUR_REFERENCE;07415;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=-type_de_contrat.date_creation&instance=VALEUR_REFERENCE;07416;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07417;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07418;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07419;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07420;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07421;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&filter[type_de_contrat.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07422;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=type_de_contrat.date_maj&instance=VALEUR_REFERENCE;07423;;;;;;;
type_de_contrat;/referentiel/codification-backend/codifications?include=type_de_contrat&sort=-type_de_contrat.date_maj&instance=VALEUR_REFERENCE;07424;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.identifiant_unique_categorie_de_reduction_de_prix]=ega!723c40a3-94b1-256f-7328-c26b7271a290&instance=VALEUR_REFERENCE;07425;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.identifiant_unique_categorie_de_reduction_de_prix]=neg!723c40a3-94b1-256f-7328-c26b7271a290&instance=VALEUR_REFERENCE;07426;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=ega!COM&instance=VALEUR_REFERENCE;07427;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=neg!COM&instance=VALEUR_REFERENCE;07428;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=com!COM&instance=VALEUR_REFERENCE;07429;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=nco!COM&instance=VALEUR_REFERENCE;07430;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=con!COM&instance=VALEUR_REFERENCE;07431;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=ncn!COM&instance=VALEUR_REFERENCE;07432;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=ter!COM&instance=VALEUR_REFERENCE;07433;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.id_metier]=nte!COM&instance=VALEUR_REFERENCE;07434;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07435;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07436;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=ega!RÇ¸ductions commerciales&instance=VALEUR_REFERENCE;07437;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=neg!RÇ¸ductions commerciales&instance=VALEUR_REFERENCE;07438;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=com!RÇ¸&instance=VALEUR_REFERENCE;07439;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=nco!RÇ¸&instance=VALEUR_REFERENCE;07440;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=con!¸du&instance=VALEUR_REFERENCE;07441;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=ncn!¸du&instance=VALEUR_REFERENCE;07442;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=ter!les&instance=VALEUR_REFERENCE;07443;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.libelle]=nte!les&instance=VALEUR_REFERENCE;07444;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07445;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07446;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.actif]=ega!true&instance=VALEUR_REFERENCE;07447;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.actif]=neg!false&instance=VALEUR_REFERENCE;07448;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.actif]=ega!false&instance=VALEUR_REFERENCE;07449;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.actif]=neg!true&instance=VALEUR_REFERENCE;07450;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07451;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07452;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07453;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07454;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07455;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07456;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07457;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07458;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;07459;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;07460;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;07461;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;07462;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;07463;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;07464;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07465;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07466;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07467;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07468;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07469;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07470;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07471;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07472;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07473;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07474;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07475;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07476;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07477;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07478;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07479;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&filter[categorie_de_reduction_de_prix.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07480;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=categorie_de_reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07481;;;;;;;
categorie_de_reduction_de_prix;/referentiel/codification-backend/codifications?include=categorie_de_reduction_de_prix&sort=-categorie_de_reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07482;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.identifiant_unique_type_de_categorie_reduction_de_prix]=ega!4f0ef725-84e4-2055-2d8f-b45254f83f2e&instance=VALEUR_REFERENCE;07483;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.identifiant_unique_type_de_categorie_reduction_de_prix]=neg!4f0ef725-84e4-2055-2d8f-b45254f83f2e&instance=VALEUR_REFERENCE;07484;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=ega!REM&instance=VALEUR_REFERENCE;07485;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=neg!REM&instance=VALEUR_REFERENCE;07486;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=com!REM&instance=VALEUR_REFERENCE;07487;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=nco!REM&instance=VALEUR_REFERENCE;07488;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=con!REM&instance=VALEUR_REFERENCE;07489;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=ncn!REM&instance=VALEUR_REFERENCE;07490;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=ter!REM&instance=VALEUR_REFERENCE;07491;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.id_metier]=nte!REM&instance=VALEUR_REFERENCE;07492;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07493;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07494;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=ega!Remise&instance=VALEUR_REFERENCE;07495;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=neg!Remise&instance=VALEUR_REFERENCE;07496;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=com!Rem&instance=VALEUR_REFERENCE;07497;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=nco!Rem&instance=VALEUR_REFERENCE;07498;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=con!mis&instance=VALEUR_REFERENCE;07499;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=ncn!mis&instance=VALEUR_REFERENCE;07500;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=ter!ise&instance=VALEUR_REFERENCE;07501;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.libelle]=nte!ise&instance=VALEUR_REFERENCE;07502;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07503;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07504;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.actif]=ega!true&instance=VALEUR_REFERENCE;07505;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.actif]=neg!false&instance=VALEUR_REFERENCE;07506;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.actif]=ega!false&instance=VALEUR_REFERENCE;07507;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.actif]=neg!true&instance=VALEUR_REFERENCE;07508;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07509;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07510;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07511;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07512;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07513;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07514;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07515;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07516;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;07517;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;07518;;;;;;;
